연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2013,22,1,03R,⑤ 윤영근,② 여현창,③ 곽현성,(5) 4.9,"(5) 1.7, (2) 1.0",(5-2) 6.7,(2-5) 2.3,(2-3-5) 3.9,-,-,
2013,22,1,04R,③ 나병창,④ 김신오,⑥ 어선규,(3) 3.2,"(3) 2.5, (4) 2.4",(3-4) 15.8,(3-4) 8.3,(3-4-6) 5.2,-,-,
2013,22,1,05R,⑥ 박상현,④ 진석현,③ 이경섭,(6) 7.7,"(6) 3.2, (4) 2.0",(6-4) 50.0,(4-6) 21.3,(3-4-6) 41.8,-,-,
2013,22,1,06R,① 임태경,③ 경상수,② 김선필,(1) 9.1,"(1) 2.7, (3) 3.0",(1-3) 45.5,(1-3) 23.3,(1-2-3) 38.2,-,-,
2013,22,1,07R,④ 최재원,⑤ 사재준,② 임인섭,(4) 2.1,"(4) 1.2, (5) 2.1",(4-5) 5.7,(4-5) 4.4,(2-4-5) 20.8,-,-,
2013,22,1,08R,③ 김민천,② 강지환,⑤ 손지영,(3) 1.5,"(3) 1.1, (2) 1.8",(3-2) 3.9,(2-3) 2.6,(2-3-5) 5.6,-,-,
2013,22,1,09R,① 박정아,⑥ 안지민,④ 권오현,(1) 1.3,"(1) 1.0, (6) 2.5",(1-6) 3.5,(1-6) 3.0,(1-4-6) 4.5,-,-,
2013,22,1,10R,② 김태규,③ 주은석,④ 김기한,(2) 4.9,"(2) 2.0, (3) 1.2",(2-3) 7.7,(2-3) 3.5,(2-3-4) 3.2,-,-,
2013,22,1,11R,④ 박광혁,③ 박상현,② 박준호,(4) 7.0,"(4) 2.0, (3) 1.8",(4-3) 20.4,(3-4) 6.9,(2-3-4) 27.3,-,-,
2013,22,1,12R,① 유해광,⑥ 곽현성,⑤ 고일수,(1) 4.4,"(1) 3.5, (6) 4.5",(1-6) 73.2,(1-6) 42.3,(1-5-6) 74.9,-,-,
2013,22,1,13R,② 윤영근,③ 정용진,⑤ 손제민,(2) 2.4,"(2) 1.5, (3) 1.2",(2-3) 4.4,(2-3) 2.4,(2-3-5) 1.8,-,-,
2013,22,1,14R,④ 정민수,③ 김지현,① 김영욱,(4) 2.0,"(4) 1.3, (3) 11.8",(4-3) 43.8,(3-4) 34.0,(1-3-4) 21.1,-,-,
2013,22,1,15R,① 손지영,③ 강창효,⑤ 주은석,(1) 2.9,"(1) 1.3, (3) 2.4",(1-3) 8.4,(1-3) 5.5,(1-3-5) 2.8,-,-,
2013,21,2,01R,③ 윤동오,⑥ 여현창,② 손지영,(3) 6.4,"(3) 1.5, (6) 2.0",(3-6) 16.7,(3-6) 8.1,(2-3-6) 4.6,-,-,
2013,21,2,02R,② 김승택,⑥ 손근성,⑤ 이재학,(2) 3.1,"(2) 1.5, (6) 4.5",(2-6) 18.6,(2-6) 11.6,(2-5-6) 3.5,-,-,
2013,21,2,03R,② 우진수,⑥ 이승일,③ 최영재,(2) 3.6,"(2) 1.8, (6) 1.2",(2-6) 7.8,(2-6) 3.4,(2-3-6) 3.0,-,-,
2013,21,2,04R,④ 김계영,⑤ 최광성,② 김강현,(4) 1.5,"(4) 1.1, (5) 4.0",(4-5) 5.3,(4-5) 4.1,(2-4-5) 6.4,-,-,
2013,21,2,05R,② 조현귀,③ 김종희,④ 이미나,(2) 1.9,"(2) 1.4, (3) 1.4",(2-3) 4.2,(2-3) 2.7,(2-3-4) 3.2,-,-,
2013,21,2,06R,② 어선규,① 권오현,⑤ 오세준,(2) 1.1,"(2) 1.0, (1) 2.2",(2-1) 3.4,(1-2) 2.6,(1-2-5) 5.3,-,-,
2013,21,2,07R,③ 조성인,② 김태규,⑥ 서지혜,(3) 22.8,"(3) 5.0, (2) 2.7",(3-2) 88.7,(2-3) 28.8,(2-3-6) 46.0,-,-,
2013,21,2,08R,② 이재학,① 서화모,⑥ 김효년,(2) 1.9,"(2) 1.2, (1) 1.8",(2-1) 5.4,(1-2) 3.6,(1-2-6) 1.7,-,-,
2013,21,2,09R,④ 김현철,① 손근성,③ 김정구,(4) 1.4,"(4) 1.1, (1) 1.8",(4-1) 3.7,(1-4) 2.5,(1-3-4) 3.2,-,-,
2013,21,2,10R,③ 박재경,⑤ 장영태,④ 이동준,(3) 18.9,"(3) 6.3, (5) 3.5",(3-5) 94.4,(3-5) 52.7,(3-4-5) 84.4,-,-,
2013,21,2,11R,③ 박석문,⑤ 우진수,② 여현창,(3) 7.8,"(3) 2.0, (5) 2.5",(3-5) 29.1,(3-5) 20.3,(2-3-5) 3.7,-,-,
2013,21,2,12R,① 길현태,② 임인섭,⑥ 김승택,(1) 1.1,"(1) 1.1, (2) 2.4",(1-2) 3.3,(1-2) 2.6,(1-2-6) 3.4,-,-,
2013,21,2,13R,⑤ 김종민,⑥ 조현귀,① 김지현,(5) 1.5,"(5) 1.0, (6) 3.7",(5-6) 5.4,(5-6) 4.9,(1-5-6) 26.6,-,-,
2013,21,2,14R,③ 오세준,① 서지혜,⑤ 김종희,(3) 4.5,"(3) 1.7, (1) 1.6",(3-1) 9.1,(1-3) 4.3,(1-3-5) 11.8,-,-,
2013,21,2,15R,⑤ 어선규,③ 최재원,② 김효년,(5) 2.2,"(5) 1.1, (3) 2.2",(5-3) 10.2,(3-5) 7.4,(2-3-5) 1.9,-,-,
2013,21,1,01R,③ 김창규,④ 조현귀,① 김재윤,(3) 2.0,"(3) 1.3, (4) 3.4",(3-4) 7.3,(3-4) 6.3,(1-3-4) 3.5,-,-,
2013,21,1,02R,④ 김효년,① 김정구,⑥ 구본수,(4) 1.4,"(4) 1.0, (1) 1.4",(4-1) 2.4,(1-4) 1.6,(1-4-6) 7.8,-,-,
2013,21,1,03R,① 공상희,④ 이재학,③ 권오현,(1) 2.7,"(1) 1.2, (4) 1.3",(1-4) 5.9,(1-4) 2.6,(1-3-4) 3.8,-,-,
2013,21,1,04R,① 김종민,⑤ 박석문,③ 서화모,(1) 1.1,"(1) 1.0, (5) 6.1",(1-5) 6.0,(1-5) 5.3,(1-3-5) 5.0,-,-,
2013,21,1,05R,⑥ 김현철,① 최영재,④ 김태규,(6) 2.2,"(6) 1.5, (1) 1.4",(6-1) 4.5,(1-6) 2.2,(1-4-6) 10.8,-,-,
2013,21,1,06R,⑤ 이승일,① 정현욱,③ 정주현,(5) 1.2,"(5) 1.2, (1) 2.2",(5-1) 4.5,(1-5) 3.7,(1-3-5) 4.3,-,-,
2013,21,1,07R,① 손동민,③ 우진수,④ 김승택,(1) 5.3,"(1) 1.5, (3) 2.6",(1-3) 19.9,(1-3) 12.2,(1-3-4) 20.2,-,-,
2013,21,1,08R,⑤ 길현태,② 최재원,④ 손지영,(5) 1.6,"(5) 1.1, (2) 2.1",(5-2) 4.6,(2-5) 2.5,(2-4-5) 3.1,-,-,
2013,21,1,09R,④ 어선규,① 장영태,② 윤동오,(4) 1.5,"(4) 1.2, (1) 1.7",(4-1) 4.1,(1-4) 2.5,(1-2-4) 3.6,-,-,
2013,21,1,10R,④ 김민길,③ 서지혜,① 배혜민,(4) 11.9,"(4) 4.6, (3) 1.5",(4-3) 41.4,(3-4) 13.0,(1-3-4) 8.4,-,-,
2013,21,1,11R,① 경상수,② 이동준,⑤ 권현기,(1) 1.4,"(1) 1.2, (2) 2.9",(1-2) 4.5,(1-2) 3.8,(1-2-5) 12.0,-,-,
2013,21,1,12R,② 김현철,④ 여현창,⑤ 이용세,(2) 1.4,"(2) 1.0, (4) 1.5",(2-4) 2.2,(2-4) 1.4,(2-4-5) 2.8,-,-,
2013,21,1,13R,③ 이승일,① 김계영,④ 김강현,(3) 1.3,"(3) 1.1, (1) 1.3",(3-1) 2.3,(1-3) 1.6,(1-3-4) 3.2,-,-,
2013,21,1,14R,③ 길현태,④ 서 휘,⑤ 최영재,(3) 1.3,"(3) 1.0, (4) 3.5",(3-4) 5.2,(3-4) 4.2,(3-4-5) 4.2,-,-,
2013,21,1,15R,④ 김종민,② 김종목,⑤ 김도환,(4) 1.2,"(4) 1.0, (2) 2.2",(4-2) 3.2,(2-4) 2.6,(2-4-5) 5.4,-,-,
2013,20,2,01R,① 윤영일,② 김동민,⑥ 사재준,(1) 3.1,"(1) 1.6, (2) 1.0",(1-2) 3.3,(1-2) 1.3,(1-2-6) 1.4,-,-,④
2013,20,2,02R,③ 강지환,④ 곽현성,② 송종해,(3) 12.0,"(3) 3.0, (4) 1.3",(3-4) 23.5,(3-4) 8.3,(2-3-4) 9.6,-,-,
2013,20,2,03R,⑤ 구현구,① 고일수,② 김명진,(5) 1.6,"(5) 1.1, (1) 1.8",(5-1) 3.9,(1-5) 2.3,(1-2-5) 4.1,-,-,
2013,20,2,04R,④ 한 진,① 원용관,③ 신동열,(4) 1.4,"(4) 1.2, (1) 1.7",(4-1) 4.8,(1-4) 3.0,(1-3-4) 3.1,-,-,
2013,20,2,05R,② 정종훈,⑤ 신승지,③ 전정환,(2) 1.5,"(2) 1.3, (5) 1.5",(2-5) 4.1,(2-5) 2.2,(2-3-5) 3.9,-,-,
2013,20,2,06R,③ 김민천,⑥ 장수영,④ 강창효,(3) 1.1,"(3) 1.0, (6) 2.2",(3-6) 3.7,(3-6) 2.9,(3-4-6) 3.6,-,-,②
2013,20,2,07R,① 이종인,⑥ 주은석,③ 유근영,(1) 1.4,"(1) 1.1, (6) 1.3",(1-6) 2.7,(1-6) 1.7,(1-3-6) 2.3,-,-,
2013,20,2,08R,⑤ 김종민,① 곽현성,③ 김국흠,(5) 1.8,"(5) 1.2, (1) 1.3",(5-1) 3.0,(1-5) 1.6,(1-3-5) 3.5,-,-,
2013,20,2,09R,① 심상철,③ 김기한,⑥ 손제민,(1) 1.6,"(1) 1.2, (3) 5.0",(1-3) 8.6,(1-3) 7.5,(1-3-6) 5.3,-,-,
2013,20,2,10R,① 사재준,② 정용진,③ 박광혁,(1) 2.7,"(1) 1.7, (2) 1.1",(1-2) 4.6,(1-2) 1.9,(1-2-3) 2.4,-,-,
2013,20,2,11R,② 민영건,④ 김명진,⑤ 나병창,(2) 1.8,"(2) 1.3, (4) 3.3",(2-4) 10.2,(2-4) 8.1,(2-4-5) 3.7,-,-,
2013,20,2,12R,① 권명호,③ 신승지,② 김희용,(1) 5.8,"(1) 2.9, (3) 1.6",(1-3) 17.1,(1-3) 7.8,(1-2-3) 12.8,-,-,
2013,20,2,13R,⑤ 김국흠,② 이지수,① 정훈민,(5) 6.9,"(5) 3.7, (2) 1.5",(5-2) 33.4,(2-5) 12.6,(1-2-5) 13.3,-,-,
2013,20,2,14R,② 김종민,⑥ 원용관,⑤ 정종훈,(2) 1.2,"(2) 1.1, (6) 5.5",(2-6) 14.4,(2-6) 12.9,(2-5-6) 11.0,-,-,
2013,20,2,15R,④ 정용진,① 한 진,③ 김선필,(4) 2.6,"(4) 1.1, (1) 1.2",(4-1) 3.8,(1-4) 1.7,(1-3-4) 1.8,-,-,
2013,20,1,01R,② 박상현,④ 나병창,⑥ 신승지,(2) 5.4,"(2) 5.3, (4) 1.2",(2-4) 17.8,(2-4) 5.3,(2-4-6) 5.7,-,-,
2013,20,1,02R,⑤ 김민천,① 박광혁,③ 권명호,(5) 1.5,"(5) 1.2, (1) 1.5",(5-1) 2.6,(1-5) 1.9,(1-3-5) 2.5,-,-,
2013,20,1,03R,④ 김동민,① 손제민,② 이종한,(4) 2.7,"(4) 1.5, (1) 1.3",(4-1) 5.6,(1-4) 2.4,(1-2-4) 2.8,-,-,
2013,20,1,04R,④ 장수영,⑥ 이종인,③ 사재준,(4) 3.6,"(4) 2.5, (6) 2.1",(4-6) 11.3,(4-6) 5.8,(3-4-6) 4.0,-,-,
2013,20,1,05R,② 구현구,⑤ 한 진,④ 문주엽,(2) 1.7,"(2) 1.4, (5) 1.7",(2-5) 3.6,(2-5) 2.6,(2-4-5) 1.8,-,-,
2013,20,1,06R,② 유근영,③ 김종민,① 강지환,(2) 12.6,"(2) 3.4, (3) 1.1",(2-3) 29.6,(2-3) 4.6,(1-2-3) 4.5,-,-,
2013,20,1,07R,① 정용진,② 신승지,④ 이택근,(1) 1.4,"(1) 1.0, (2) 1.7",(1-2) 2.6,(1-2) 1.7,(1-2-4) 2.5,-,-,
2013,20,1,08R,② 주은석,③ 강근중,① 김선필,(2) 3.0,"(2) 1.7, (3) 9.4",(2-3) 53.6,(2-3) 41.5,(1-2-3) 23.8,-,-,
2013,20,1,09R,① 김민천,③ 윤영일,⑤ 김명진,(1) 1.3,"(1) 1.1, (3) 1.4",(1-3) 2.5,(1-3) 1.9,(1-3-5) 4.7,-,-,
2013,20,1,10R,⑤ 강창효,① 황이태,⑥ 박광혁,(5) 5.3,"(5) 2.4, (1) 1.6",(5-1) 15.6,(1-5) 6.2,(1-5-6) 9.4,-,-,
2013,20,1,11R,③ 이지수,⑤ 곽현성,④ 이종한,(3) 4.6,"(3) 2.2, (5) 2.0",(3-5) 18.0,(3-5) 7.8,(3-4-5) 15.8,-,-,
2013,20,1,12R,④ 손제민,② 장수영,③ 정종훈,(4) 3.8,"(4) 1.5, (2) 1.2",(4-2) 6.2,(2-4) 2.4,(2-3-4) 2.7,-,-,
2013,20,1,13R,③ 심상철,② 이경원,① 박준호,(3) 1.7,"(3) 1.1, (2) 2.2",(3-2) 7.2,(2-3) 4.7,(1-2-3) 17.1,-,-,
2013,20,1,14R,④ 구현구,⑤ 전정환,① 김기한,(4) 1.5,"(4) 1.0, (5) 5.5",(4-5) 9.3,(4-5) 8.2,(1-4-5) 8.9,-,-,
2013,20,1,15R,② 문주엽,⑥ 한 운,④ 주은석,(2) 2.2,"(2) 1.3, (6) 4.0",(2-6) 9.9,(2-6) 7.8,(2-4-6) 3.3,-,-,
2013,19,2,01R,② 고일수,⑤ 조현귀,⑥ 김정구,(2) 20.2,"(2) 5.2, (5) 10.9",(2-5) 136.1,(2-5) 93.0,(2-5-6) 67.1,-,-,
2013,19,2,02R,① 장영태,② 손제민,③ 홍기철,(1) 2.8,"(1) 1.8, (2) 3.0",(1-2) 9.4,(1-2) 6.1,(1-2-3) 13.5,-,-,
2013,19,2,03R,③ 경상수,⑥ 김민천,② 신동열,(3) 2.1,"(3) 1.3, (6) 1.9",(3-6) 5.3,(3-6) 3.9,(2-3-6) 5.7,-,-,
2013,19,2,04R,⑤ 오세준,① 손지영,④ 정주현,(5) 14.2,"(5) 5.0, (1) 1.2",(5-1) 36.7,(1-5) 12.4,(1-4-5) 34.9,-,-,
2013,19,2,05R,④ 김계영,③ 나병창,⑤ 신동길,(4) 2.6,"(4) 1.8, (3) 2.6",(4-3) 11.0,(3-4) 4.6,(3-4-5) 7.0,-,-,
2013,19,2,06R,④ 김종목,① 주은석,⑥ 이재학,(4) 9.2,"(4) 2.7, (1) 1.8",(4-1) 27.8,(1-4) 8.2,(1-4-6) 9.4,-,-,
2013,19,2,07R,① 이승일,⑥ 유해광,⑤ 김현철,(1) 1.6,"(1) 1.1, (6) 4.0",(1-6) 9.9,(1-6) 7.3,(1-5-6) 5.3,-,-,
2013,19,2,08R,① 서화모,⑥ 윤동오,⑤ 이동준,(1) 2.1,"(1) 1.6, (6) 4.6",(1-6) 16.5,(1-6) 11.0,(1-5-6) 10.7,-,-,
2013,19,2,09R,④ 박정아,⑤ 김재윤,① 서지혜,(4) 2.3,"(4) 1.2, (5) 3.3",(4-5) 8.0,(4-5) 5.9,(1-4-5) 7.7,-,-,
2013,19,2,10R,① 김승택,④ 이흥우,⑥ 어선규,(1) 2.9,"(1) 1.7, (4) 6.7",(1-4) 51.0,(1-4) 31.8,(1-4-6) 34.9,-,-,
2013,19,2,11R,④ 이미나,② 김민천,⑥ 손제민,(4) 5.6,"(4) 2.0, (2) 1.3",(4-2) 15.2,(2-4) 5.1,(2-4-6) 16.5,-,-,
2013,19,2,12R,① 이재학,② 김정구,④ 장영태,(1) 1.8,"(1) 1.6, (2) 1.5",(1-2) 4.2,(1-2) 2.3,(1-2-4) 2.8,-,-,
2013,19,2,13R,② 길현태,③ 조현귀,① 윤동오,(2) 1.4,"(2) 1.2, (3) 3.3",(2-3) 8.2,(2-3) 7.3,(1-2-3) 9.6,-,-,
2013,19,2,14R,① 여현창,③ 김효년,② 한 진,(1) 2.3,"(1) 2.0, (3) 1.8",(1-3) 7.4,(1-3) 4.1,(1-2-3) 6.0,-,-,
2013,19,2,15R,① 김현철,④ 서화모,③ 어선규,(1) 1.9,"(1) 1.3, (4) 4.2",(1-4) 12.7,(1-4) 10.6,(1-3-4) 6.0,-,-,
2013,19,1,01R,② 김효년,⑤ 이태희,③ 박민수,(2) 1.2,"(2) 1.0, (5) 4.2",(2-5) 4.0,(2-5) 3.6,(2-3-5) 2.4,-,-,
2013,19,1,02R,① 경상수,⑤ 한 진,④ 윤동오,(1) 1.4,"(1) 1.1, (5) 2.5",(1-5) 6.5,(1-5) 4.8,(1-4-5) 9.7,-,-,
2013,19,1,03R,⑥ 안지민,② 나병창,④ 김민천,(6) 9.4,"(6) 2.4, (2) 3.1",(6-2) 34.2,(2-6) 12.7,(2-4-6) 9.3,-,-,
2013,19,1,04R,④ 김정구,① 김세원,③ 김재윤,(4) 5.6,"(4) 2.2, (1) 1.5",(4-1) 15.7,(1-4) 5.9,(1-3-4) 17.3,-,-,
2013,19,1,05R,② 이승일,① 이용세,⑤ 구현구,(2) 1.5,"(2) 1.3, (1) 2.2",(2-1) 5.7,(1-2) 4.0,(1-2-5) 4.6,-,-,
2013,19,1,06R,⑤ 여현창,② 이미나,⑥ 정민수,(5) 3.6,"(5) 2.0, (2) 1.3",(5-2) 7.7,(2-5) 3.4,(2-5-6) 4.9,-,-,
2013,19,1,07R,① 조현귀,⑥ 장영태,⑤ 어선규,(1) 12.7,"(1) 5.4, (6) 4.0",(1-6) 96.1,(1-6) 53.3,(1-5-6) 47.5,-,-,
2013,19,1,08R,⑤ 이재학,③ 손지영,① 김국흠,(5) 3.9,"(5) 1.8, (3) 3.9",(5-3) 24.7,(3-5) 12.9,(1-3-5) 13.2,-,-,
2013,19,1,09R,⑥ 길현태,① 최영재,④ 김창규,(6) 2.9,"(6) 1.1, (1) 1.3",(6-1) 3.6,(1-6) 1.5,(1-4-6) 2.0,-,-,②
2013,19,1,10R,③ 손제민,④ 최재원,⑥ 서화모,(3) 10.9,"(3) 4.5, (4) 4.5",(3-4) 69.8,(3-4) 35.0,(3-4-6) 91.6,-,-,
2013,19,1,11R,③ 김현철,④ 최광성,⑤ 문주엽,(3) 1.7,"(3) 1.4, (4) 5.1",(3-4) 14.2,(3-4) 11.8,(3-4-5) 14.8,-,-,
2013,19,1,12R,③ 여현창,④ 김세원,⑤ 나병창,(3) 5.3,"(3) 2.6, (4) 2.2",(3-4) 20.6,(3-4) 14.0,(3-4-5) 33.2,-,-,
2013,19,1,13R,③ 정민수,⑤ 김효년,⑥ 주은석,(3) 10.6,"(3) 3.2, (5) 1.9",(3-5) 25.2,(3-5) 10.3,(3-5-6) 18.8,-,-,
2013,19,1,14R,③ 한 진,⑥ 김계영,① 길현태,(3) 6.0,"(3) 1.8, (6) 4.9",(3-6) 52.8,(3-6) 32.7,(1-3-6) 5.9,-,-,
2013,19,1,15R,④ 최영재,⑤ 이미나,⑥ 배혜민,(4) 5.7,"(4) 2.0, (5) 3.7",(4-5) 24.4,(4-5) 17.7,(4-5-6) 37.1,-,-,
2013,18,1,01R,② 김도환,③ 손지영,① 김인혜,(2) 1.9,"(2) 1.3, (3) 1.6",(2-3) 4.3,(2-3) 2.5,(1-2-3) 15.9,-,-,
2013,18,1,02R,④ 김종민,③ 조성인,② 김재윤,(4) 1.8,"(4) 1.3, (3) 3.6",(4-3) 11.6,(3-4) 8.4,(2-3-4) 10.8,-,-,
2013,18,1,03R,① 신동길,③ 정용진,⑥ 김종희,(1) 1.4,"(1) 1.1, (3) 1.1",(1-3) 2.7,(1-3) 1.7,(1-3-6) 5.7,-,-,
2013,18,1,04R,④ 이재학,⑥ 우진수,② 유해광,(4) 1.3,"(4) 1.1, (6) 4.4",(4-6) 5.9,(4-6) 5.4,(2-4-6) 7.1,-,-,
2013,18,1,05R,③ 김민길,④ 임인섭,① 진석현,(3) 2.6,"(3) 1.0, (4) 5.0",(3-4) 10.6,(3-4) 8.4,(1-3-4) 3.4,-,-,
2013,18,1,06R,② 손근성,③ 최재원,⑤ 이승일,(2) 3.4,"(2) 1.5, (3) 3.1",(2-3) 15.4,(2-3) 10.3,(2-3-5) 3.0,-,-,
2013,18,1,07R,③ 이태희,⑤ 김영욱,⑥ 이용세,(3) 1.3,"(3) 1.2, (5) 4.3",(3-5) 4.9,(3-5) 4.7,(3-5-6) 8.2,-,-,
2013,18,1,08R,① 김효년,⑥ 서 휘,② 한종석,(1) 1.3,"(1) 1.0, (6) 7.0",(1-6) 16.6,(1-6) 13.5,(1-2-6) 21.3,-,-,
2013,18,1,09R,① 김종민,④ 신동길,⑤ 손제민,(1) 1.6,"(1) 1.3, (4) 1.3",(1-4) 2.7,(1-4) 1.9,(1-4-5) 1.9,-,-,
2013,18,1,10R,③ 김승택,④ 이지수,⑤ 황이태,(3) 5.7,"(3) 2.1, (4) 2.8",(3-4) 19.1,(3-4) 13.1,(3-4-5) 12.8,-,-,
2013,18,1,11R,① 김강현,② 이재학,⑤ 장수영,(1) 17.6,"(1) 7.9, (2) 1.1",(1-2) 50.4,(1-2) 11.2,(1-2-5) 16.7,-,-,
2013,18,1,12R,④ 김정민,③ 김세원,② 우진수,(4) 7.5,"(4) 4.0, (3) 1.4",(4-3) 40.3,(3-4) 12.2,(2-3-4) 12.3,-,-,
2013,18,1,13R,⑥ 정민수,① 박종덕,⑤ 박진서,(6) 2.4,"(6) 1.0, (1) 1.9",(6-1) 6.7,(1-6) 3.1,(1-5-6) 21.2,-,-,
2013,18,1,14R,④ 진석현,① 손제민,③ 이용세,(4) 2.5,"(4) 1.0, (1) 1.4",(4-1) 4.1,(1-4) 1.8,(1-3-4) 2.4,-,-,
2013,18,1,15R,② 경상수,⑥ 김민길,③ 이승일,(2) 3.6,"(2) 1.6, (6) 1.7",(2-6) 8.9,(2-6) 5.4,(2-3-6) 1.9,-,-,
2013,17,2,01R,① 이미나,⑤ 김계영,④ 이경섭,(1) 6.3,"(1) 1.5, (5) 2.0",(1-5) 15.0,(1-5) 8.0,(1-4-5) 17.7,-,-,
2013,17,2,02R,③ 박정아,⑥ 길현태,① 공상희,(3) 2.2,"(3) 1.4, (6) 1.0",(3-6) 3.6,(3-6) 2.0,(1-3-6) 1.7,-,-,
2013,17,2,03R,④ 배혜민,⑥ 윤동오,② 김선필,(4) 1.8,"(4) 1.1, (6) 3.8",(4-6) 7.1,(4-6) 5.8,(2-4-6) 4.7,-,-,
2013,17,2,04R,⑥ 심상철,② 나병창,④ 김국흠,(6) 1.8,"(6) 1.1, (2) 2.4",(6-2) 5.1,(2-6) 3.8,(2-4-6) 4.4,-,-,
2013,17,2,05R,⑤ 김종목,② 박광혁,③ 최광성,(5) 3.3,"(5) 1.3, (2) 3.1",(5-2) 18.6,(2-5) 10.2,(2-3-5) 8.5,-,-,
2013,17,2,06R,② 김현철,① 김선웅,③ 고일수,(2) 2.2,"(2) 1.4, (1) 11.9",(2-1) 60.0,(1-2) 35.2,(1-2-3) 49.2,-,-,
2013,17,2,07R,② 장영태,③ 이경원,⑥ 강지환,(2) 4.3,"(2) 1.8, (3) 1.7",(2-3) 10.9,(2-3) 6.6,(2-3-6) 22.6,-,-,
2013,17,2,08R,② 이동준,⑥ 이미나,① 반혜진,(2) 1.6,"(2) 1.1, (6) 3.2",(2-6) 9.8,(2-6) 7.2,(1-2-6) 26.6,-,-,
2013,17,2,09R,① 여현창,④ 손지영,⑤ 김창규,(1) 1.6,"(1) 1.1, (4) 1.5",(1-4) 3.0,(1-4) 2.3,(1-4-5) 1.8,-,-,
2013,17,2,10R,① 김계영,④ 한 진,⑥ 문주엽,(1) 1.4,"(1) 1.1, (4) 2.3",(1-4) 3.9,(1-4) 3.0,(1-4-6) 4.5,-,-,
2013,17,2,11R,② 길현태,⑤ 나병창,③ 이지수,(2) 1.2,"(2) 1.1, (5) 2.2",(2-5) 3.2,(2-5) 2.9,(2-3-5) 3.0,-,-,
2013,17,2,12R,④ 공상희,① 전두식,⑤ 김응선,(4) 3.4,"(4) 1.7, (1) 3.0",(4-1) 10.5,(1-4) 6.0,(1-4-5) 19.5,-,-,
2013,17,2,13R,③ 주은석,⑥ 황이태,⑤ 권일혁,(3) 1.2,"(3) 1.2, (6) 6.7",(3-6) 8.5,(3-6) 7.8,(3-5-6) 14.1,-,-,
2013,17,2,14R,② 심상철,④ 구현구,⑥ 신동열,(2) 1.1,"(2) 1.2, (4) 4.2",(2-4) 3.7,(2-4) 3.6,(2-4-6) 2.8,-,-,⑤
2013,17,2,15R,④ 김현철,② 이종인,① 문주엽,(4) 2.2,"(4) 2.1, (2) 1.1",(4-2) 6.1,(2-4) 2.6,(1-2-4) 2.8,-,-,
2013,17,1,01R,③ 김현철,⑥ 한 진,④ 김기한,(3) 1.6,"(3) 1.2, (6) 1.5",(3-6) 3.5,(3-6) 2.4,(3-4-6) 7.1,-,-,
2013,17,1,02R,⑤ 손지영,④ 이경원,⑥ 이현재,(5) 4.4,"(5) 2.7, (4) 3.4",(5-4) 26.7,(4-5) 12.9,(4-5-6) 33.6,-,-,
2013,17,1,03R,⑥ 민영건,① 구본수,④ 문주엽,(6) 30.0,"(6) 7.4, (1) 3.6",(6-1) 88.5,(1-6) 40.3,(1-4-6) 49.1,-,-,
2013,17,1,04R,② 김국흠,⑥ 고일수,③ 이종인,(2) 5.1,"(2) 1.7, (6) 6.4",(2-6) 42.1,(2-6) 23.0,(2-3-6) 9.1,-,-,
2013,17,1,05R,② 김창규,⑤ 배혜민,① 이지수,(2) 1.4,"(2) 1.4, (5) 1.2",(2-5) 2.8,(2-5) 1.9,(1-2-5) 3.4,-,-,
2013,17,1,06R,① 주은석,③ 나병창,⑥ 구현구,(1) 1.2,"(1) 1.0, (3) 1.8",(1-3) 2.4,(1-3) 1.9,(1-3-6) 2.2,-,-,②
2013,17,1,07R,② 김정구,① 양원준,④ 서화모,(2) 1.8,"(2) 1.4, (1) 2.0",(2-1) 7.4,(1-2) 4.4,(1-2-4) 2.7,-,-,
2013,17,1,08R,① 신동열,③ 이동준,⑤ 정주현,(1) 2.5,"(1) 1.4, (3) 2.1",(1-3) 5.9,(1-3) 2.8,(1-3-5) 4.0,-,-,
2013,17,1,09R,③ 권일혁,② 윤동오,④ 사재준,(3) 9.0,"(3) 2.0, (2) 2.0",(3-2) 26.1,(2-3) 9.5,(2-3-4) 25.4,-,-,
2013,17,1,10R,④ 박정아,① 이경섭,⑥ 김현철,(4) 2.4,"(4) 1.6, (1) 3.3",(4-1) 16.5,(1-4) 11.4,(1-4-6) 11.2,-,-,
2013,17,1,11R,① 민영건,④ 유근영,⑤ 여현창,(1) 10.3,"(1) 3.1, (4) 4.1",(1-4) 61.4,(1-4) 35.6,(1-4-5) 34.1,-,-,
2013,17,1,12R,① 한성근,⑥ 김국흠,③ 김계영,(1) 10.9,"(1) 3.5, (6) 2.5",(1-6) 48.4,(1-6) 25.8,(1-3-6) 15.0,-,-,
2013,17,1,13R,④ 길현태,① 이경원,⑤ 김선필,(4) 1.3,"(4) 1.2, (1) 2.3",(4-1) 4.6,(1-4) 3.4,(1-4-5) 3.7,-,-,
2013,17,1,14R,② 배혜민,④ 김경민,① 고일수,(2) 1.5,"(2) 1.2, (4) 9.7",(2-4) 22.4,(2-4) 20.5,(1-2-4) 16.8,-,-,
2013,17,1,15R,④ 주은석,① 정주현,⑥ 이지수,(4) 1.3,"(4) 1.2, (1) 1.9",(4-1) 3.3,(1-4) 2.4,(1-4-6) 5.6,-,-,
