연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2014,32,1,10R,① 민영건,④ 이지수,⑤ 박석문,(1) 2.4,"(1) 1.2, (4) 2.5",(1-4) 6.4,(1-4) 4.4,(1-4-5) 8.5,-,-,
2014,32,1,11R,① 정민수,⑤ 정주현,⑥ 정훈민,(1) 2.8,"(1) 1.6, (5) 2.8",(1-5) 15.9,(1-5) 10.7,(1-5-6) 27.2,-,-,
2014,32,1,12R,① 사재준,⑥ 유해광,⑤ 장영태,(1) 1.2,"(1) 1.1, (6) 10.0",(1-6) 23.4,(1-6) 18.5,(1-5-6) 21.2,-,-,
2014,32,1,13R,① 김정민,⑥ 이창규,② 권명호,(1) 2.2,"(1) 1.1, (6) 4.3",(1-6) 17.0,(1-6) 11.7,(1-2-6) 10.8,-,-,
2014,32,1,14R,⑤ 김국흠,① 이재학,③ 구현구,(5) 12.5,"(5) 3.8, (1) 1.1",(5-1) 28.8,(1-5) 6.4,(1-3-5) 3.1,-,-,
2014,32,1,15R,④ 길현태,① 서화모,⑥ 박영수,(4) 2.3,"(4) 1.3, (1) 1.3",(4-1) 3.9,(1-4) 2.2,(1-4-6) 9.6,-,-,
2014,31,2,01R,① 윤영근,② 양원준,⑤ 이지수,(1) 1.8,"(1) 1.4, (2) 1.1",(1-2) 4.5,(1-2) 2.5,(1-2-5) 5.4,-,-,
2014,31,2,02R,① 김민준,③ 강영길,② 이진우,(1) 3.5,"(1) 1.8, (3) 1.0",(1-3) 5.7,(1-3) 2.7,(1-2-3) 10.2,-,-,
2014,31,2,03R,① 강창효,⑥ 김효년,④ 윤동오,(1) 3.0,"(1) 1.7, (6) 2.6",(1-6) 7.5,(1-6) 4.3,(1-4-6) 7.1,-,-,
2014,31,2,04R,① 문안나,⑥ 정훈민,② 박석문,(1) 1.7,"(1) 1.3, (6) 3.6",(1-6) 13.0,(1-6) 9.2,(1-2-6) 9.1,-,-,
2014,31,2,05R,① 김영민,④ 장영태,⑤ 유석현,(1) 2.3,"(1) 1.6, (4) 2.2",(1-4) 7.4,(1-4) 6.0,(1-4-5) 17.7,-,-,
2014,31,2,06R,③ 이용세,④ 조성인,⑥ 어선규,(3) 3.9,"(3) 2.2, (4) 8.6",(3-4) 63.5,(3-4) 41.5,(3-4-6) 42.8,-,-,
2014,31,2,07R,① 박규순,⑥ 김현철,③ 박재경,(1) 2.5,"(1) 1.4, (6) 2.3",(1-6) 8.4,(1-6) 4.8,(1-3-6) 8.7,-,-,
2014,31,2,08R,① 김도환,③ 진석현,⑥ 양원준,(1) 6.3,"(1) 2.8, (3) 1.5",(1-3) 15.1,(1-3) 7.3,(1-3-6) 17.6,-,-,
2014,31,2,09R,④ 윤영근,② 김정민,③ 원용관,(4) 3.3,"(4) 1.8, (2) 1.2",(4-2) 6.3,(2-4) 2.3,(2-3-4) 5.4,-,-,
2014,31,2,10R,③ 서 휘,④ 박민수,② 이종인,(3) 2.4,"(3) 1.5, (4) 3.0",(3-4) 10.6,(3-4) 8.5,(2-3-4) 24.3,-,-,
2014,31,2,11R,④ 김신오,③ 길현태,① 박설희,(4) 7.4,"(4) 2.9, (3) 1.3",(4-3) 16.2,(3-4) 4.6,(1-3-4) 7.2,-,-,
2014,31,2,12R,② 경상수,① 이경원,⑤ 이승일,(2) 4.2,"(2) 1.4, (1) 1.3",(2-1) 9.6,(1-2) 3.4,(1-2-5) 2.0,-,-,
2014,31,2,13R,② 장영태,① 이지수,③ 홍기철,(2) 2.8,"(2) 1.5, (1) 1.2",(2-1) 6.7,(1-2) 2.6,(1-2-3) 3.7,-,-,
2014,31,2,14R,④ 손제민,② 어선규,⑥ 김종목,(4) 3.3,"(4) 1.5, (2) 1.1",(4-2) 5.2,(2-4) 1.7,(2-4-6) 9.5,-,-,
2014,31,2,15R,② 이응석,⑤ 김종민,① 김지현,(2) 1.8,"(2) 1.2, (5) 1.4",(2-5) 3.0,(2-5) 1.9,(1-2-5) 2.0,-,-,
2014,31,1,01R,⑤ 홍기철,① 길현태,③ 양원준,(5) 11.3,"(5) 2.5, (1) 1.6",(5-1) 31.2,(1-5) 9.4,(1-3-5) 5.0,-,-,
2014,31,1,02R,① 김선웅,④ 강영길,⑥ 김민준,(1) 1.5,"(1) 1.1, (4) 2.0",(1-4) 4.1,(1-4) 2.9,(1-4-6) 5.1,-,-,
2014,31,1,03R,① 구현구,③ 김정민,⑤ 김승택,(1) 2.2,"(1) 1.2, (3) 1.1",(1-3) 4.5,(1-3) 2.2,(1-3-5) 4.5,-,-,
2014,31,1,04R,② 김현철,④ 문안나,⑥ 장영태,(2) 1.8,"(2) 1.0, (4) 2.3",(2-4) 5.3,(2-4) 3.6,(2-4-6) 7.3,-,-,
2014,31,1,05R,① 김효년,② 진석현,④ 이경원,(1) 1.2,"(1) 1.2, (2) 2.4",(1-2) 4.0,(1-2) 3.5,(1-2-4) 4.6,-,-,
2014,31,1,06R,④ 손근성,② 김신오,① 김인혜,(4) 3.5,"(4) 2.4, (2) 1.7",(4-2) 12.1,(2-4) 4.9,(1-2-4) 5.6,-,-,
2014,31,1,07R,① 이창규,④ 어선규,② 김영욱,(1) 5.7,"(1) 2.3, (4) 1.2",(1-4) 9.9,(1-4) 4.0,(1-2-4) 3.6,-,-,
2014,31,1,08R,⑥ 길현태,① 이경섭,④ 서 휘,(6) 10.4,"(6) 3.5, (1) 1.0",(6-1) 17.0,(1-6) 5.3,(1-4-6) 4.8,-,-,
2014,31,1,09R,③ 권일혁,⑤ 오세준,⑥ 손제민,(3) 8.0,"(3) 3.4, (5) 3.0",(3-5) 28.4,(3-5) 14.4,(3-5-6) 17.4,-,-,
2014,31,1,10R,③ 강창효,④ 김영민,① 김세원,(3) 6.1,"(3) 2.5, (4) 2.9",(3-4) 15.8,(3-4) 8.6,(1-3-4) 6.4,-,-,
2014,31,1,11R,① 정훈민,③ 이지수,② 이택근,(1) 2.9,"(1) 1.5, (3) 2.7",(1-3) 15.3,(1-3) 11.1,(1-2-3) 13.0,-,-,
2014,31,1,12R,① 이승일,④ 구현구,② 홍기철,(1) 1.8,"(1) 1.1, (4) 2.4",(1-4) 5.4,(1-4) 3.8,(1-2-4) 3.4,-,-,
2014,31,1,13R,⑤ 진석현,⑥ 윤동오,① 손근성,(5) 6.1,"(5) 1.9, (6) 4.4",(5-6) 32.7,(5-6) 18.4,(1-5-6) 6.0,-,-,
2014,31,1,14R,③ 김종민,① 이용세,④ 김영욱,(3) 1.5,"(3) 1.2, (1) 1.6",(3-1) 4.1,(1-3) 2.4,(1-3-4) 2.2,-,-,
2014,31,1,15R,① 손제민,③ 김효년,⑥ 윤영일,(1) 1.7,"(1) 1.0, (3) 1.3",(1-3) 2.8,(1-3) 1.6,(1-3-6) 3.9,-,-,
2014,30,2,01R,⑥ 나병창,① 구본수,④ 유석현,(6) 6.0,"(6) 2.7, (1) 1.4",(6-1) 36.1,(1-6) 10.9,(1-4-6) 8.6,-,-,
2014,30,2,02R,③ 이진휘,② 오재빈,⑤ 박애리,(3) 4.1,"(3) 2.0, (2) 1.7",(3-2) 7.9,(2-3) 3.2,(2-3-5) 4.7,-,-,
2014,30,2,03R,① 김세원,④ 권명호,② 김정구,(1) 6.7,"(1) 4.6, (4) 1.9",(1-4) 30.8,(1-4) 13.5,(1-2-4) 12.1,-,-,
2014,30,2,04R,② 오세준,① 이태희,⑥ 조현귀,(2) 4.7,"(2) 2.2, (1) 1.3",(2-1) 14.0,(1-2) 4.8,(1-2-6) 18.9,-,-,
2014,30,2,05R,① 박준호,② 김종민,⑤ 이용세,(1) 6.7,"(1) 4.3, (2) 1.2",(1-2) 14.0,(1-2) 4.2,(1-2-5) 5.5,-,-,
2014,30,2,06R,⑥ 민영건,⑤ 윤영일,① 양원준,(6) 11.5,"(6) 3.5, (5) 1.6",(6-5) 35.5,(5-6) 9.4,(1-5-6) 11.5,-,-,
2014,30,2,07R,⑤ 기광서,② 이승일,⑥ 김효년,(5) 7.7,"(5) 4.2, (2) 1.1",(5-2) 25.8,(2-5) 8.0,(2-5-6) 6.7,-,-,
2014,30,2,08R,① 어선규,④ 박종덕,③ 문안나,(1) 1.1,"(1) 1.1, (4) 3.3",(1-4) 4.1,(1-4) 3.7,(1-3-4) 3.7,-,-,
2014,30,2,09R,① 여현창,② 김기한,⑥ 한 운,(1) 1.7,"(1) 1.5, (2) 3.4",(1-2) 7.6,(1-2) 6.0,(1-2-6) 9.5,-,-,
2014,30,2,10R,④ 최영재,⑥ 권명호,③ 김선웅,(4) 3.0,"(4) 1.5, (6) 5.1",(4-6) 9.4,(4-6) 6.8,(3-4-6) 8.3,-,-,
2014,30,2,11R,③ 김승택,⑥ 구본수,④ 배혜민,(3) 2.2,"(3) 1.6, (6) 4.5",(3-6) 14.7,(3-6) 11.1,(3-4-6) 17.4,-,-,
2014,30,2,12R,③ 이용세,② 민영건,① 전정환,(3) 2.2,"(3) 1.2, (2) 1.9",(3-2) 5.0,(2-3) 2.1,(1-2-3) 5.6,-,-,
2014,30,2,13R,② 김효년,③ 김희용,④ 양원준,(2) 1.4,"(2) 1.3, (3) 1.7",(2-3) 4.4,(2-3) 3.5,(2-3-4) 11.2,-,-,
2014,30,2,14R,③ 정민수,④ 김종민,⑥ 어선규,(3) 19.9,"(3) 6.4, (4) 2.6",(3-4) 57.0,(3-4) 19.5,(3-4-6) 20.3,-,-,
2014,30,2,15R,① 이응석,③ 손동민,④ 이태희,(1) 1.3,([]) 1.0,(1-3) 1.7,(1-3) 1.2,(1-3-4) 1.0,-,-,② ⑤
2014,30,1,01R,② 서화모,③ 강영길,④ 나병창,(2) 3.2,"(2) 1.6, (3) 4.6",(2-3) 26.6,(2-3) 20.0,(2-3-4) 13.2,-,-,
2014,30,1,02R,⑤ 오재빈,⑥ 박준현,④ 이진휘,(5) 7.8,"(5) 2.4, (6) 5.0",(5-6) 32.8,(5-6) 17.4,(4-5-6) 9.3,-,-,
2014,30,1,03R,② 손동민,① 조현귀,⑤ 김민천,(2) 2.2,"(2) 1.4, (1) 4.3",(2-1) 11.5,(1-2) 7.9,(1-2-5) 5.7,-,-,
2014,30,1,04R,① 김태규,② 박정아,④ 이응석,(1) 3.3,"(1) 1.8, (2) 1.5",(1-2) 7.7,(1-2) 4.1,(1-2-4) 2.3,-,-,
2014,30,1,05R,③ 민영건,⑥ 김선웅,④ 이경섭,(3) 7.6,"(3) 3.4, (6) 9.0",(3-6) 84.3,(3-6) 67.7,(3-4-6) 40.8,-,-,
2014,30,1,06R,④ 김승택,③ 정재용,⑥ 사재준,(4) 4.3,"(4) 1.5, (3) 6.8",(4-3) 29.8,(3-4) 16.3,(3-4-6) 42.6,-,-,
2014,30,1,07R,③ 여현창,② 박진서,⑤ 박설희,(3) 3.5,"(3) 2.3, (2) 1.7",(3-2) 9.8,(2-3) 4.0,(2-3-5) 6.6,-,-,
2014,30,1,08R,① 기광서,② 김재윤,③ 이재학,(1) 2.2,"(1) 1.2, (2) 5.8",(1-2) 12.4,(1-2) 9.2,(1-2-3) 8.5,-,-,
2014,30,1,09R,② 윤영일,① 권명호,⑤ 이태희,(2) 2.5,"(2) 1.7, (1) 1.4",(2-1) 6.1,(1-2) 2.2,(1-2-5) 4.6,-,-,
2014,30,1,10R,④ 김지현,② 나병창,⑥ 이승일,(4) 11.3,"(4) 4.6, (2) 1.1",(4-2) 27.0,(2-4) 6.9,(2-4-6) 10.2,-,-,
2014,30,1,11R,③ 어선규,⑥ 김민길,⑤ 한 운,(3) 1.3,"(3) 1.1, (6) 3.1",(3-6) 7.9,(3-6) 7.0,(3-5-6) 6.7,-,-,
2014,30,1,12R,① 이용세,③ 박종덕,④ 구본수,(1) 1.5,"(1) 1.2, (3) 3.8",(1-3) 8.2,(1-3) 6.5,(1-3-4) 9.8,-,-,
2014,30,1,13R,② 김응선,① 이경섭,③ 김종민,(2) 7.4,"(2) 3.8, (1) 1.4",(2-1) 36.2,(1-2) 12.6,(1-2-3) 2.7,-,-,
2014,30,1,14R,④ 김효년,⑤ 이상문,① 이재학,(4) 2.5,"(4) 1.3, (5) 5.5",(4-5) 11.3,(4-5) 9.3,(1-4-5) 5.5,-,-,
2014,30,1,15R,① 최영재,③ 김민천,④ 김명진,(1) 4.8,"(1) 1.9, (3) 1.2",(1-3) 4.9,(1-3) 2.1,(1-3-4) 8.3,-,-,
2014,29,3,01R,① 손근성,③ 정훈민,② 김선필,(1) 1.2,"(1) 1.4, (3) 1.5",(1-3) 4.8,(1-3) 3.3,(1-2-3) 7.8,-,-,
2014,29,3,02R,① 김계영,② 윤영근,⑥ 이택근,(1) 1.1,"(1) 1.0, (2) 2.2",(1-2) 3.0,(1-2) 2.5,(1-2-6) 5.2,-,-,
2014,29,3,03R,② 이재학,⑤ 우진수,① 이상문,(2) 1.3,"(2) 1.3, (5) 2.7",(2-5) 8.1,(2-5) 6.3,(1-2-5) 17.0,-,-,
2014,29,3,04R,② 권명호,① 김경민,⑥ 박정아,(2) 1.7,"(2) 1.0, (1) 3.1",(2-1) 6.3,(1-2) 4.3,(1-2-6) 5.8,-,-,
2014,29,3,05R,① 진석현,⑤ 서지혜,③ 최재원,(1) 2.7,"(1) 2.5, (5) 4.2",(1-5) 20.2,(1-5) 16.6,(1-3-5) 11.9,-,-,
2014,29,3,06R,⑤ 황이태,② 김인혜,③ 김종목,(5) 6.0,"(5) 2.5, (2) 2.8",(5-2) 38.7,(2-5) 18.8,(2-3-5) 11.5,-,-,
2014,29,3,07R,① 권일혁,② 원용관,⑤ 황만주,(1) 1.6,"(1) 1.3, (2) 4.4",(1-2) 7.2,(1-2) 6.3,(1-2-5) 9.2,-,-,
2014,29,3,08R,③ 손제민,④ 손근성,② 신동열,(3) 1.5,"(3) 1.4, (4) 2.7",(3-4) 6.0,(3-4) 4.7,(2-3-4) 6.7,-,-,
2014,29,3,09R,① 김영민,③ 김도환,⑥ 김계영,(1) 6.1,"(1) 2.5, (3) 3.1",(1-3) 32.7,(1-3) 16.5,(1-3-6) 17.2,-,-,
2014,29,3,10R,① 홍기철,③ 이택근,② 김국흠,(1) 3.6,"(1) 1.8, (3) 2.1",(1-3) 9.2,(1-3) 5.4,(1-2-3) 5.1,-,-,
2014,29,3,11R,④ 김현철,① 손동민,③ 김동경,(4) 4.8,"(4) 1.1, (1) 1.3",(4-1) 5.7,(1-4) 1.7,(1-3-4) 3.6,-,-,
2014,29,3,12R,② 이응석,③ 서화모,① 김정민,(2) 2.7,"(2) 1.3, (3) 2.2",(2-3) 6.8,(2-3) 5.2,(1-2-3) 3.9,-,-,
2014,29,3,13R,⑤ 김종민,① 한종석,② 강지환,(5) 2.7,"(5) 1.4, (1) 1.4",(5-1) 6.0,(1-5) 2.7,(1-2-5) 3.8,-,-,
2014,29,3,14R,⑤ 사재준,④ 나병창,⑥ 박석문,(5) 8.5,"(5) 7.9, (4) 7.9",(5-4) 150.6,(4-5) 63.2,(4-5-6) 68.3,-,-,
2014,29,3,15R,① 박정아,③ 이상문,④ 신동열,(1) 1.6,"(1) 1.3, (3) 11.1",(1-3) 36.7,(1-3) 33.5,(1-3-4) 45.5,-,-,
2014,29,2,01R,③ 이주영,① 박규순,⑥ 황이태,(3) 6.9,"(3) 2.0, (1) 1.1",(3-1) 8.5,(1-3) 2.7,(1-3-6) 5.4,-,-,
2014,29,2,02R,① 경상수,② 김계영,③ 김경민,(1) 3.4,"(1) 1.8, (2) 1.2",(1-2) 6.1,(1-2) 2.2,(1-2-3) 5.3,-,-,
2014,29,2,03R,② 손제민,④ 황만주,⑤ 김현철,(2) 3.6,"(2) 1.6, (4) 6.5",(2-4) 22.7,(2-4) 19.4,(2-4-5) 16.8,-,-,
2014,29,2,04R,⑤ 손동민,② 서지혜,⑥ 손근성,(5) 6.9,"(5) 2.6, (2) 1.8",(5-2) 18.0,(2-5) 8.4,(2-5-6) 20.2,-,-,
2014,29,2,05R,⑥ 구본수,③ 권일혁,② 김강현,(6) 21.8,"(6) 4.8, (3) 2.1",(6-3) 53.4,(3-6) 13.9,(2-3-6) 22.1,-,-,
2014,29,2,06R,① 이종인,② 이지수,③ 임태경,(1) 2.3,"(1) 1.5, (2) 1.4",(1-2) 5.1,(1-2) 2.6,(1-2-3) 4.1,-,-,
2014,29,2,07R,① 윤영근,② 김동경,④ 이재학,(1) 2.4,"(1) 1.4, (2) 2.8",(1-2) 11.0,(1-2) 8.0,(1-2-4) 6.4,-,-,
2014,29,2,08R,① 김도환,⑥ 권명호,③ 김대선,(1) 3.1,"(1) 2.1, (6) 2.3",(1-6) 16.8,(1-6) 11.4,(1-3-6) 5.4,-,-,
2014,29,2,09R,① 김효년,② 황이태,③ 강창효,(1) 1.2,"(1) 1.2, (2) 1.8",(1-2) 3.4,(1-2) 2.7,(1-2-3) 4.0,-,-,
2014,29,2,10R,② 김종목,⑤ 최재원,③ 김영민,(2) 5.4,"(2) 2.1, (5) 3.5",(2-5) 20.0,(2-5) 12.6,(2-3-5) 31.2,-,-,
2014,29,2,11R,② 손동민,④ 정훈민,① 황만주,(2) 1.7,"(2) 1.3, (4) 5.5",(2-4) 16.2,(2-4) 14.6,(1-2-4) 13.4,-,-,
2014,29,2,12R,① 김정민,③ 한종석,② 최영재,(1) 2.7,"(1) 1.7, (3) 1.8",(1-3) 9.0,(1-3) 5.2,(1-2-3) 6.3,-,-,
2014,29,2,13R,① 손지영,③ 나병창,⑤ 박석문,(1) 1.2,"(1) 1.0, (3) 2.8",(1-3) 4.4,(1-3) 3.8,(1-3-5) 6.0,-,-,
2014,29,2,14R,⑤ 정민수,② 어선규,④ 사재준,(5) 25.4,"(5) 4.0, (2) 1.3",(5-2) 70.8,(2-5) 23.1,(2-4-5) 43.5,-,-,
2014,29,2,15R,① 김현철,⑥ 서지혜,③ 정인교,(1) 1.8,"(1) 1.3, (6) 6.0",(1-6) 19.3,(1-6) 15.9,(1-3-6) 11.8,-,-,
2014,29,1,01R,③ 박정아,① 우진수,⑥ 김희용,(3) 1.4,"(3) 1.0, (1) 1.4",(3-1) 3.6,(1-3) 1.7,(1-3-6) 3.6,-,-,⑤
2014,29,1,02R,① 김국흠,⑥ 이경원,⑤ 김응선,(1) 5.4,"(1) 2.0, (6) 6.4",(1-6) 48.4,(1-6) 36.8,(1-5-6) 57.7,-,-,
2014,29,1,03R,① 이지수,② 정훈민,③ 이재학,(1) 1.9,"(1) 1.3, (2) 5.9",(1-2) 9.0,(1-2) 7.5,(1-2-3) 4.3,-,-,
2014,29,1,04R,① 김영욱,③ 황만주,④ 양원준,(1) 3.2,"(1) 1.8, (3) 4.6",(1-3) 16.1,(1-3) 11.6,(1-3-4) 17.9,-,-,
2014,29,1,05R,② 정용진,③ 신동열,④ 김종목,(2) 2.0,"(2) 1.3, (3) 6.6",(2-3) 24.1,(2-3) 19.0,(2-3-4) 21.9,-,-,
2014,29,1,06R,① 이택근,⑥ 김효년,③ 박규순,(1) 2.5,"(1) 1.8, (6) 2.5",(1-6) 12.7,(1-6) 9.1,(1-3-6) 13.8,-,-,
2014,29,1,07R,① 구본수,⑥ 우진수,② 손근성,(1) 3.0,"(1) 1.9, (6) 9.0",(1-6) 38.2,(1-6) 24.2,(1-2-6) 21.6,-,-,
2014,29,1,08R,① 김대선,② 정인교,④ 이주영,(1) 1.3,"(1) 1.4, (2) 2.8",(1-2) 4.9,(1-2) 4.2,(1-2-4) 5.8,-,-,
2014,29,1,09R,⑤ 이종인,② 김경민,① 강창효,(5) 5.9,"(5) 3.0, (2) 5.3",(5-2) 50.1,(2-5) 22.7,(1-2-5) 11.7,-,-,
2014,29,1,10R,③ 김종희,① 임태경,⑤ 이지수,(3) 9.6,"(3) 1.7, (1) 1.9",(3-1) 26.1,(1-3) 11.4,(1-3-5) 29.3,-,-,
2014,29,1,11R,③ 한성근,① 김희용,⑥ 홍기철,(3) 5.6,"(3) 2.6, (1) 1.9",(3-1) 22.4,(1-3) 6.7,(1-3-6) 31.3,-,-,
2014,29,1,12R,① 김종민,④ 나병창,⑤ 사재준,(1) 1.3,"(1) 1.3, (4) 3.1",(1-4) 10.0,(1-4) 8.3,(1-4-5) 13.4,-,-,
2014,29,1,13R,① 어선규,② 이용세,④ 한 진,(1) 1.3,"(1) 1.0, (2) 2.7",(1-2) 4.6,(1-2) 3.6,(1-2-4) 7.9,-,-,
2014,29,1,14R,① 손지영,④ 이태희,③ 박석문,(1) 1.2,"(1) 1.0, (4) 5.6",(1-4) 9.7,(1-4) 7.9,(1-3-4) 6.0,-,-,
2014,29,1,15R,① 권명호,③ 김효년,⑥ 최재원,(1) 1.6,"(1) 1.3, (3) 1.3",(1-3) 3.0,(1-3) 1.6,(1-3-6) 3.9,-,-,
2014,28,2,01R,① 배혜민,⑥ 이창규,③ 최광성,(1) 1.7,"(1) 1.0, (6) 11.2",(1-6) 16.3,(1-6) 12.9,(1-3-6) 20.4,-,-,
2014,28,2,02R,③ 박애리,① 김보혜,④ 김도휘,(3) 3.2,"(3) 1.7, (1) 1.2",(3-1) 7.2,(1-3) 3.0,(1-3-4) 4.5,-,-,
2014,28,2,03R,② 박설희,① 신동길,④ 류성원,(2) 2.3,"(2) 1.2, (1) 2.4",(2-1) 7.4,(1-2) 4.5,(1-2-4) 2.7,-,-,
2014,28,2,04R,② 김정구,① 문안나,⑤ 김선필,(2) 2.0,"(2) 1.2, (1) 5.7",(2-1) 11.6,(1-2) 8.0,(1-2-5) 26.2,-,-,
2014,28,2,05R,② 정민수,④ 강창효,① 지현욱,(2) 1.3,"(2) 1.2, (4) 2.5",(2-4) 7.1,(2-4) 5.5,(1-2-4) 11.5,-,-,
2014,28,2,06R,③ 최영재,④ 김승택,② 권일혁,(3) 2.5,"(3) 1.3, (4) 2.9",(3-4) 10.3,(3-4) 8.4,(2-3-4) 7.5,-,-,
2014,28,2,07R,⑥ 곽현성,③ 한 운,① 전정환,(6) 5.3,"(6) 2.3, (3) 2.4",(6-3) 33.9,(3-6) 14.9,(1-3-6) 12.2,-,-,
2014,28,2,08R,② 이창규,⑥ 김계영,① 정재용,(2) 3.2,"(2) 2.5, (6) 1.6",(2-6) 11.8,(2-6) 7.0,(1-2-6) 12.4,-,-,
2014,28,2,09R,① 박재경,⑤ 김태규,④ 김정민,(1) 13.1,"(1) 3.7, (5) 3.4",(1-5) 80.0,(1-5) 53.4,(1-4-5) 26.7,-,-,
2014,28,2,10R,① 황이태,⑤ 유해광,③ 김국흠,(1) 3.8,"(1) 2.1, (5) 3.4",(1-5) 19.3,(1-5) 14.6,(1-3-5) 9.3,-,-,
2014,28,2,11R,④ 배혜민,① 홍기철,⑤ 정주현,(4) 1.5,"(4) 1.3, (1) 2.7",(4-1) 8.4,(1-4) 5.3,(1-4-5) 6.4,-,-,
2014,28,2,12R,④ 김재윤,② 김선필,⑤ 문주엽,(4) 30.9,"(4) 15.9, (2) 3.4",(4-2) 188.3,(2-4) 65.1,(2-4-5) 68.0,-,-,
2014,28,2,13R,④ 이승일,⑤ 김민길,③ 박영수,(4) 1.6,"(4) 1.0, (5) 3.3",(4-5) 4.9,(4-5) 4.2,(3-4-5) 9.5,-,-,
2014,28,2,14R,② 김계영,① 한종석,④ 김민천,(2) 2.6,"(2) 1.6, (1) 1.4",(2-1) 7.1,(1-2) 3.1,(1-2-4) 6.8,-,-,
2014,28,2,15R,① 곽현성,⑥ 장수영,② 강창효,(1) 1.5,"(1) 1.1, (6) 2.5",(1-6) 4.2,(1-6) 2.7,(1-2-6) 2.6,-,-,
2014,28,1,01R,① 김기한,⑤ 황이태,⑥ 이경섭,(1) 2.1,"(1) 1.4, (5) 9.9",(1-5) 28.0,(1-5) 21.1,(1-5-6) 29.5,-,-,
2014,28,1,02R,① 박성민,③ 김도휘,④ 박애리,(1) 3.7,"(1) 2.5, (3) 2.1",(1-3) 11.7,(1-3) 7.1,(1-3-4) 8.7,-,-,
2014,28,1,03R,① 이승일,③ 문주엽,⑥ 길현태,(1) 1.3,"(1) 1.2, (3) 1.6",(1-3) 2.2,(1-3) 1.6,(1-3-6) 3.7,-,-,
2014,28,1,04R,④ 강지환,⑥ 전정환,⑤ 김재윤,(4) 3.1,"(4) 1.4, (6) 4.1",(4-6) 18.1,(4-6) 12.6,(4-5-6) 14.6,-,-,③
2014,28,1,05R,⑤ 김정민,① 강영길,② 김민천,(5) 3.7,"(5) 1.5, (1) 2.9",(5-1) 21.7,(1-5) 11.8,(1-2-5) 7.1,-,-,
2014,28,1,06R,③ 김계영,② 박진서,⑤ 박영수,(3) 2.2,"(3) 1.3, (2) 5.1",(3-2) 14.4,(2-3) 9.2,(2-3-5) 25.0,-,-,
2014,28,1,07R,⑥ 박정아,① 서 휘,④ 오세준,(6) 3.8,"(6) 1.6, (1) 1.9",(6-1) 9.1,(1-6) 4.2,(1-4-6) 6.3,-,-,
2014,28,1,08R,② 김태규,⑤ 윤영일,③ 신동길,(2) 2.5,"(2) 1.6, (5) 2.3",(2-5) 7.3,(2-5) 4.5,(2-3-5) 5.3,-,-,
2014,28,1,09R,① 장수영,② 이경섭,③ 박재경,(1) 1.8,"(1) 1.1, (2) 1.3",(1-2) 2.8,(1-2) 1.7,(1-2-3) 3.6,-,-,
2014,28,1,10R,① 류성원,⑤ 배혜민,② 박민수,(1) 2.1,"(1) 1.3, (5) 1.6",(1-5) 5.7,(1-5) 3.3,(1-2-5) 2.8,-,-,
2014,28,1,11R,② 길현태,③ 김민길,① 정훈민,(2) 2.1,"(2) 1.5, (3) 1.3",(2-3) 4.6,(2-3) 2.7,(1-2-3) 7.9,-,-,
2014,28,1,12R,① 최영재,② 김정민,③ 이상문,(1) 2.6,"(1) 1.6, (2) 1.4",(1-2) 5.5,(1-2) 2.6,(1-2-3) 13.9,-,-,
2014,28,1,13R,② 이동준,③ 이현재,④ 정민수,(2) 4.0,"(2) 1.5, (3) 4.5",(2-3) 32.4,(2-3) 21.7,(2-3-4) 8.8,-,-,
2014,28,1,14R,⑥ 박설희,④ 곽현성,① 윤영일,(6) 9.2,"(6) 2.7, (4) 1.3",(6-4) 20.8,(4-6) 6.6,(1-4-6) 5.8,-,-,
2014,28,1,15R,① 박정아,④ 한종석,③ 정주현,(1) 1.4,"(1) 1.2, (4) 1.5",(1-4) 2.3,(1-4) 1.9,(1-3-4) 2.3,-,-,
2014,27,2,01R,① 손근성,⑤ 김민길,③ 김태규,(1) 1.3,"(1) 1.0, (5) 2.9",(1-5) 4.8,(1-5) 4.1,(1-3-5) 2.8,-,-,
2014,27,2,02R,② 이진휘,⑥ 김희영,⑤ 김민준,(2) 3.5,"(2) 2.1, (6) 3.0",(2-6) 16.6,(2-6) 9.4,(2-5-6) 19.6,-,-,
2014,27,2,03R,④ 손제민,⑥ 김명진,① 김종목,(4) 3.9,"(4) 2.8, (6) 12.3",(4-6) 91.1,(4-6) 72.7,(1-4-6) 30.1,-,-,
2014,27,2,04R,⑥ 손동민,④ 권일혁,② 김기한,(6) 10.7,"(6) 3.6, (4) 3.0",(6-4) 55.0,(4-6) 26.6,(2-4-6) 25.4,-,-,
2014,27,2,05R,① 이응석,③ 이지수,④ 조성인,(1) 1.5,"(1) 1.1, (3) 1.6",(1-3) 4.2,(1-3) 3.2,(1-3-4) 5.2,-,-,
2014,27,2,06R,④ 우진수,① 박영수,③ 김강현,(4) 4.8,"(4) 2.3, (1) 1.5",(4-1) 13.2,(1-4) 5.0,(1-3-4) 8.1,-,-,
2014,27,2,07R,① 길현태,⑤ 손근성,④ 최재원,(1) 1.2,"(1) 1.2, (5) 1.8",(1-5) 3.7,(1-5) 2.7,(1-4-5) 9.4,-,-,
